 Piola_Stress:0   Piola_Stress:1   Piola_Stress:2   Piola_Stress:3   Piola_Stress:4   Piola_Stress:5   Piola_Stress:6   Piola_Stress:7   Piola_Stress:8   Equivalent_Plastic_Strain   Displacements:0   Displacements:1   Displacements:2   vtkOriginalPointIds   Points:0   Points:1   Points:2 
-2.33334e+09 -4.35208e+07 0.00000e+00 -4.30342e+07 -2.58620e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.23660e+09 1.17602e-01 0.00000e+00 6.25146e-02 0.00000e+00 2695 0.00000e+00 2.48356e+00 0.00000e+00
-2.31431e+09 -5.99005e+07 0.00000e+00 -6.03269e+07 -1.15215e+08 0.00000e+00 0.00000e+00 0.00000e+00 -1.12399e+09 1.28098e-01 0.00000e+00 6.83384e-02 0.00000e+00 2697 0.00000e+00 2.54202e+00 0.00000e+00
-2.28954e+09 -6.86814e+07 0.00000e+00 -6.79726e+07 1.73666e+07 0.00000e+00 0.00000e+00 0.00000e+00 -1.02540e+09 1.37417e-01 0.00000e+00 7.47109e-02 0.00000e+00 2699 0.00000e+00 2.60103e+00 0.00000e+00
-2.28127e+09 -9.31559e+07 0.00000e+00 -9.45024e+07 1.05425e+08 0.00000e+00 0.00000e+00 0.00000e+00 -9.55805e+08 1.44434e-01 0.00000e+00 8.15562e-02 0.00000e+00 2701 0.00000e+00 2.66051e+00 0.00000e+00
-2.27432e+09 -1.08875e+08 0.00000e+00 -1.09478e+08 1.60490e+08 0.00000e+00 0.00000e+00 0.00000e+00 -9.05224e+08 1.48600e-01 0.00000e+00 8.86960e-02 0.00000e+00 2703 0.00000e+00 2.72028e+00 0.00000e+00
-2.19885e+09 -1.30932e+08 0.00000e+00 -1.32743e+08 2.32069e+08 0.00000e+00 0.00000e+00 0.00000e+00 -8.35720e+08 1.50053e-01 0.00000e+00 9.59973e-02 0.00000e+00 2705 0.00000e+00 2.78021e+00 0.00000e+00
-2.17726e+09 -1.58021e+08 0.00000e+00 -1.60522e+08 2.34256e+08 0.00000e+00 0.00000e+00 0.00000e+00 -8.08072e+08 1.49261e-01 0.00000e+00 1.03306e-01 0.00000e+00 2707 0.00000e+00 2.84015e+00 0.00000e+00
-2.14250e+09 -1.73975e+08 0.00000e+00 -1.72827e+08 2.44703e+08 0.00000e+00 0.00000e+00 0.00000e+00 -7.76950e+08 1.46827e-01 0.00000e+00 1.10510e-01 0.00000e+00 2709 0.00000e+00 2.89998e+00 0.00000e+00
-1.92509e+09 -1.81058e+08 0.00000e+00 -1.76998e+08 2.52014e+08 0.00000e+00 0.00000e+00 0.00000e+00 -7.01978e+08 1.43415e-01 0.00000e+00 1.17543e-01 0.00000e+00 2711 0.00000e+00 2.95965e+00 0.00000e+00
-1.79570e+09 -2.33133e+08 0.00000e+00 -2.34770e+08 1.40094e+08 0.00000e+00 0.00000e+00 0.00000e+00 -6.63926e+08 1.38546e-01 0.00000e+00 1.24313e-01 0.00000e+00 2713 0.00000e+00 3.01905e+00 0.00000e+00
-1.87511e+09 -2.22187e+08 0.00000e+00 -2.03942e+08 -2.41439e+08 0.00000e+00 0.00000e+00 0.00000e+00 -9.39416e+08 1.28968e-01 0.00000e+00 1.30675e-01 0.00000e+00 2715 0.00000e+00 3.07804e+00 0.00000e+00
1.38649e+09 -6.29931e+06 0.00000e+00 -6.29252e+07 1.93994e+09 0.00000e+00 0.00000e+00 0.00000e+00 1.54495e+09 1.15678e-01 0.00000e+00 1.36304e-01 0.00000e+00 2717 0.00000e+00 3.13630e+00 0.00000e+00
