 velocity:0   velocity:1   Piola:0   Piola:1   Piola:2   Piola:3   epeq   F:0   F:1   F:2   F:3   vtkOriginalPointIds   Points:0   Points:1   Points:2 
0.00000e+00 1.60157e+02 -2.81507e+09 -4.12379e+07 -4.53231e+07 -1.38533e+09 6.47756e-02 9.40889e-01 -3.98216e-03 -1.76366e-03 1.04951e+00 92 -2.33194e-03 2.03316e+00 0.00000e+00
0.00000e+00 1.53560e+02 -3.66385e+09 -1.92155e+07 -2.62611e+07 -2.24971e+09 5.76600e-02 9.43813e-01 -3.22382e-03 -1.16029e-03 1.04097e+00 93 -2.08536e-03 1.91697e+00 0.00000e+00
0.00000e+00 1.33126e+02 -3.80087e+09 -6.82147e+07 -6.62156e+07 -2.42524e+09 5.46140e-02 9.46706e-01 -2.18478e-03 -1.73236e-03 1.03725e+00 94 -1.83874e-03 1.80128e+00 0.00000e+00
0.00000e+00 1.27732e+02 -3.99720e+09 -2.50255e+07 -2.67435e+07 -2.72007e+09 4.91943e-02 9.49794e-01 -1.87851e-03 -1.35521e-03 1.03171e+00 95 -1.57167e-03 1.68629e+00 0.00000e+00
0.00000e+00 1.10531e+02 -3.52515e+09 -5.41856e+07 -5.45153e+07 -2.26964e+09 4.89464e-02 9.51840e-01 -1.78207e-03 -6.91414e-04 1.03253e+00 96 -1.40115e-03 1.57142e+00 0.00000e+00
0.00000e+00 1.35391e+02 -4.95289e+09 -3.16289e+07 -3.43048e+07 -3.75672e+09 4.15952e-02 9.53291e-01 -1.56548e-03 -7.59074e-04 1.02183e+00 97 -1.28451e-03 1.45756e+00 0.00000e+00
0.00000e+00 7.15650e+01 -3.42080e+09 -2.07745e+07 -2.12300e+07 -2.28076e+09 4.57331e-02 9.54611e-01 -9.65269e-04 -5.60979e-04 1.02940e+00 98 -1.16778e-03 1.34291e+00 0.00000e+00
0.00000e+00 1.15237e+02 -6.33860e+09 -2.78783e+07 -2.90421e+07 -5.20060e+09 3.40239e-02 9.55445e-01 -6.55240e-04 -2.73616e-04 1.01117e+00 99 -1.08536e-03 1.23002e+00 0.00000e+00
0.00000e+00 3.62602e+01 -4.81337e+09 -1.65307e+07 -1.73494e+07 -3.70054e+09 3.90023e-02 9.55962e-01 -5.78009e-04 -2.42700e-04 1.01944e+00 100 -1.03895e-03 1.11636e+00 0.00000e+00
0.00000e+00 2.20928e+01 -6.31151e+09 -1.68517e+07 -1.71438e+07 -5.23313e+09 3.24890e-02 9.56820e-01 -2.86331e-04 -1.19030e-04 1.00960e+00 101 -9.54644e-04 8.91778e-01 0.00000e+00
0.00000e+00 3.77524e+01 -7.28093e+09 -2.29870e+07 -2.32264e+07 -6.35845e+09 2.90609e-02 9.56989e-01 -2.23056e-04 -4.96624e-05 1.00345e+00 102 -9.46900e-04 7.80111e-01 0.00000e+00
0.00000e+00 1.54558e+01 -6.94525e+09 -1.56225e+07 -1.54979e+07 -5.90137e+09 2.97566e-02 9.57112e-01 -1.52936e-04 -7.32316e-05 1.00546e+00 103 -9.39916e-04 6.68265e-01 0.00000e+00
0.00000e+00 2.64343e+01 -7.36917e+09 -1.31719e+07 -1.27977e+07 -6.70831e+09 2.90609e-02 9.57251e-01 -8.88822e-05 -6.55411e-05 1.00206e+00 104 -9.26114e-04 5.56854e-01 0.00000e+00
0.00000e+00 7.99919e+00 -7.12707e+09 -1.08086e+07 -1.05174e+07 -6.22292e+09 2.90609e-02 9.57369e-01 -7.49980e-05 -5.22514e-05 1.00378e+00 105 -9.16756e-04 4.45220e-01 0.00000e+00
0.00000e+00 1.80123e+01 -7.44100e+09 -4.65656e+06 -4.50596e+06 -6.98333e+09 2.90609e-02 9.57445e-01 -2.99566e-05 -2.44788e-05 1.00098e+00 106 -9.09415e-04 3.33953e-01 0.00000e+00
0.00000e+00 1.79676e+00 -7.30215e+09 -3.81412e+06 -3.72584e+06 -6.68965e+09 2.90609e-02 9.57487e-01 -2.72360e-05 -1.75593e-05 1.00203e+00 107 -9.07973e-04 2.22501e-01 0.00000e+00
0.00000e+00 8.59026e+00 -7.43527e+09 4.00383e+07 4.22803e+07 -7.02057e+09 2.90609e-02 9.57534e-01 5.07608e-04 -2.87828e-05 1.00080e+00 108 -9.05024e-04 1.11305e-01 0.00000e+00
