 Piola_Stress:0   Piola_Stress:1   Piola_Stress:2   Piola_Stress:3   Piola_Stress:4   Piola_Stress:5   Piola_Stress:6   Piola_Stress:7   Piola_Stress:8   Equivalent_Plastic_Strain   Displacements:0   Displacements:1   Displacements:2   vtkOriginalPointIds   Points:0   Points:1   Points:2 
5.46131e+09 1.17728e+07 0.00000e+00 1.08117e+07 3.16884e+09 0.00000e+00 0.00000e+00 0.00000e+00 3.24604e+09 6.34206e-03 -6.66720e-03 0.00000e+00 0.00000e+00 160 1.77111e+00 0.00000e+00 0.00000e+00
4.39501e+09 6.59735e+06 0.00000e+00 6.24371e+06 2.25344e+09 0.00000e+00 0.00000e+00 0.00000e+00 2.29323e+09 2.79041e-03 -4.35401e-03 0.00000e+00 0.00000e+00 170 1.88454e+00 0.00000e+00 0.00000e+00
3.62038e+09 3.61985e+06 0.00000e+00 3.48116e+06 1.69377e+09 0.00000e+00 0.00000e+00 0.00000e+00 1.71197e+09 1.02973e-03 -2.54931e-03 0.00000e+00 0.00000e+00 180 1.99745e+00 0.00000e+00 0.00000e+00
2.58080e+09 1.87820e+06 0.00000e+00 1.83151e+06 1.13617e+09 0.00000e+00 0.00000e+00 0.00000e+00 1.14325e+09 2.00967e-04 -1.15586e-03 0.00000e+00 0.00000e+00 190 2.10995e+00 0.00000e+00 0.00000e+00
1.30072e+09 6.58728e+05 0.00000e+00 6.50752e+05 5.58118e+08 0.00000e+00 0.00000e+00 0.00000e+00 5.60115e+08 1.29676e-06 -3.55055e-04 0.00000e+00 0.00000e+00 200 2.22186e+00 0.00000e+00 0.00000e+00
4.17195e+08 1.45633e+05 0.00000e+00 1.45068e+05 1.78644e+08 0.00000e+00 0.00000e+00 0.00000e+00 1.79026e+08 0.00000e+00 -7.11838e-05 0.00000e+00 0.00000e+00 210 2.33326e+00 0.00000e+00 0.00000e+00
8.51437e+07 2.07230e+04 0.00000e+00 2.07067e+04 3.64372e+07 0.00000e+00 0.00000e+00 0.00000e+00 3.64870e+07 0.00000e+00 -9.33079e-06 0.00000e+00 0.00000e+00 220 2.44443e+00 0.00000e+00 0.00000e+00
1.12389e+07 1.95736e+03 0.00000e+00 1.95715e+03 4.81065e+06 0.00000e+00 0.00000e+00 0.00000e+00 4.81509e+06 0.00000e+00 -8.23044e-07 0.00000e+00 0.00000e+00 230 2.55556e+00 0.00000e+00 0.00000e+00
9.94246e+05 1.27303e+02 0.00000e+00 1.27302e+02 4.25710e+05 0.00000e+00 0.00000e+00 0.00000e+00 4.25989e+05 0.00000e+00 -5.05192e-08 0.00000e+00 0.00000e+00 240 2.66667e+00 0.00000e+00 0.00000e+00
6.11108e+04 5.86940e+00 0.00000e+00 5.86940e+00 2.61725e+04 0.00000e+00 0.00000e+00 0.00000e+00 2.61850e+04 0.00000e+00 -2.21639e-09 0.00000e+00 0.00000e+00 250 2.77778e+00 0.00000e+00 0.00000e+00
2.68493e+03 1.95470e-01 0.00000e+00 1.95470e-01 1.15010e+03 0.00000e+00 0.00000e+00 0.00000e+00 1.15051e+03 0.00000e+00 -7.07080e-11 0.00000e+00 0.00000e+00 260 2.88889e+00 0.00000e+00 0.00000e+00
1.71316e+02 -3.61905e-13 0.00000e+00 -3.61877e-13 7.33931e+01 0.00000e+00 0.00000e+00 0.00000e+00 7.34128e+01 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 270 3.00000e+00 0.00000e+00 0.00000e+00
