 N   min(velocity_y)   q1(velocity_y)   med(velocity_y)   q3(velocity_y)   max(velocity_y)   avg(velocity_y)   std(velocity_y)   min(velocity_x)   q1(velocity_x)   med(velocity_x)   q3(velocity_x)   max(velocity_x)   avg(velocity_x)   std(velocity_x)   min(Piola_22)   q1(Piola_22)   med(Piola_22)   q3(Piola_22)   max(Piola_22)   avg(Piola_22)   std(Piola_22)   min(F_22)   q1(F_22)   med(F_22)   q3(F_22)   max(F_22)   avg(F_22)   std(F_22)   min(F_21)   q1(F_21)   med(F_21)   q3(F_21)   max(F_21)   avg(F_21)   std(F_21)   min(Piola_21)   q1(Piola_21)   med(Piola_21)   q3(Piola_21)   max(Piola_21)   avg(Piola_21)   std(Piola_21)   min(pl_F_22)   q1(pl_F_22)   med(pl_F_22)   q3(pl_F_22)   max(pl_F_22)   avg(pl_F_22)   std(pl_F_22)   min(pl_F_21)   q1(pl_F_21)   med(pl_F_21)   q3(pl_F_21)   max(pl_F_21)   avg(pl_F_21)   std(pl_F_21)   min(F_12)   q1(F_12)   med(F_12)   q3(F_12)   max(F_12)   avg(F_12)   std(F_12)   min(Piola_12)   q1(Piola_12)   med(Piola_12)   q3(Piola_12)   max(Piola_12)   avg(Piola_12)   std(Piola_12)   min(Piola_11)   q1(Piola_11)   med(Piola_11)   q3(Piola_11)   max(Piola_11)   avg(Piola_11)   std(Piola_11)   min(F_11)   q1(F_11)   med(F_11)   q3(F_11)   max(F_11)   avg(F_11)   std(F_11)   min(pl_F_12)   q1(pl_F_12)   med(pl_F_12)   q3(pl_F_12)   max(pl_F_12)   avg(pl_F_12)   std(pl_F_12)   min(pl_F_11)   q1(pl_F_11)   med(pl_F_11)   q3(pl_F_11)   max(pl_F_11)   avg(pl_F_11)   std(pl_F_11)   min(epeq)   q1(epeq)   med(epeq)   q3(epeq)   max(epeq)   avg(epeq)   std(epeq)   min(vtkOriginalPointIds)   q1(vtkOriginalPointIds)   med(vtkOriginalPointIds)   q3(vtkOriginalPointIds)   max(vtkOriginalPointIds)   avg(vtkOriginalPointIds)   std(vtkOriginalPointIds)   min(X)   q1(X)   med(X)   q3(X)   max(X)   avg(X)   std(X)   min(Y)   q1(Y)   med(Y)   q3(Y)   max(Y)   avg(Y)   std(Y)   min(Z)   q1(Z)   med(Z)   q3(Z)   max(Z)   avg(Z)   std(Z)   vtkValidPointMask   Time 
1.00000e+00 4.18018e+02 4.18018e+02 4.18018e+02 4.18018e+02 4.18018e+02 4.18018e+02 0.00000e+00 -3.27305e+00 -3.27305e+00 -3.27305e+00 -3.27305e+00 -3.27305e+00 -3.27305e+00 0.00000e+00 -2.70820e+08 -2.70820e+08 -2.70820e+08 -2.70820e+08 -2.70820e+08 -2.70820e+08 0.00000e+00 1.22827e+00 1.22827e+00 1.22827e+00 1.22827e+00 1.22827e+00 1.22827e+00 0.00000e+00 -4.53235e-02 -4.53235e-02 -4.53235e-02 -4.53235e-02 -4.53235e-02 -4.53235e-02 0.00000e+00 1.69669e+07 1.69669e+07 1.69669e+07 1.69669e+07 1.69669e+07 1.69669e+07 0.00000e+00 1.22754e+00 1.22754e+00 1.22754e+00 1.22754e+00 1.22754e+00 1.22754e+00 0.00000e+00 -2.53312e-02 -2.53312e-02 -2.53312e-02 -2.53312e-02 -2.53312e-02 -2.53312e-02 0.00000e+00 7.85272e-03 7.85272e-03 7.85272e-03 7.85272e-03 7.85272e-03 7.85272e-03 0.00000e+00 -2.79598e+07 -2.79598e+07 -2.79598e+07 -2.79598e+07 -2.79598e+07 -2.79598e+07 0.00000e+00 -1.01440e+09 -1.01440e+09 -1.01440e+09 -1.01440e+09 -1.01440e+09 -1.01440e+09 0.00000e+00 8.11036e-01 8.11036e-01 8.11036e-01 8.11036e-01 8.11036e-01 8.11036e-01 0.00000e+00 -2.24436e-02 -2.24436e-02 -2.24436e-02 -2.24436e-02 -2.24436e-02 -2.24436e-02 0.00000e+00 8.14134e-01 8.14134e-01 8.14134e-01 8.14134e-01 8.14134e-01 8.14134e-01 0.00000e+00 2.44392e-01 2.44392e-01 2.44392e-01 2.44392e-01 2.44392e-01 2.44392e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.58523e-03 -8.58523e-03 -8.58523e-03 -8.58523e-03 -8.58523e-03 -8.58523e-03 0.00000e+00 3.26973e+00 3.26973e+00 3.26973e+00 3.26973e+00 3.26973e+00 3.26973e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 7.91785e-04
1.00000e+00 4.19303e+02 4.19303e+02 4.19303e+02 4.19303e+02 4.19303e+02 4.19303e+02 0.00000e+00 -3.19139e+00 -3.19139e+00 -3.19139e+00 -3.19139e+00 -3.19139e+00 -3.19139e+00 0.00000e+00 -2.63257e+08 -2.63257e+08 -2.63257e+08 -2.63257e+08 -2.63257e+08 -2.63257e+08 0.00000e+00 1.22965e+00 1.22965e+00 1.22965e+00 1.22965e+00 1.22965e+00 1.22965e+00 0.00000e+00 -4.54066e-02 -4.54066e-02 -4.54066e-02 -4.54066e-02 -4.54066e-02 -4.54066e-02 0.00000e+00 1.73997e+07 1.73997e+07 1.73997e+07 1.73997e+07 1.73997e+07 1.73997e+07 0.00000e+00 1.22891e+00 1.22891e+00 1.22891e+00 1.22891e+00 1.22891e+00 1.22891e+00 0.00000e+00 -2.53598e-02 -2.53598e-02 -2.53598e-02 -2.53598e-02 -2.53598e-02 -2.53598e-02 0.00000e+00 8.02964e-03 8.02964e-03 8.02964e-03 8.02964e-03 8.02964e-03 8.02964e-03 0.00000e+00 -2.73532e+07 -2.73532e+07 -2.73532e+07 -2.73532e+07 -2.73532e+07 -2.73532e+07 0.00000e+00 -1.00465e+09 -1.00465e+09 -1.00465e+09 -1.00465e+09 -1.00465e+09 -1.00465e+09 0.00000e+00 8.10158e-01 8.10158e-01 8.10158e-01 8.10158e-01 8.10158e-01 8.10158e-01 0.00000e+00 -2.24198e-02 -2.24198e-02 -2.24198e-02 -2.24198e-02 -2.24198e-02 -2.24198e-02 0.00000e+00 8.13245e-01 8.13245e-01 8.13245e-01 8.13245e-01 8.13245e-01 8.13245e-01 0.00000e+00 2.45665e-01 2.45665e-01 2.45665e-01 2.45665e-01 2.45665e-01 2.45665e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.62923e-03 -8.62923e-03 -8.62923e-03 -8.62923e-03 -8.62923e-03 -8.62923e-03 0.00000e+00 3.27551e+00 3.27551e+00 3.27551e+00 3.27551e+00 3.27551e+00 3.27551e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.05573e-04
1.00000e+00 4.20521e+02 4.20521e+02 4.20521e+02 4.20521e+02 4.20521e+02 4.20521e+02 0.00000e+00 -3.11349e+00 -3.11349e+00 -3.11349e+00 -3.11349e+00 -3.11349e+00 -3.11349e+00 0.00000e+00 -2.55978e+08 -2.55978e+08 -2.55978e+08 -2.55978e+08 -2.55978e+08 -2.55978e+08 0.00000e+00 1.23101e+00 1.23101e+00 1.23101e+00 1.23101e+00 1.23101e+00 1.23101e+00 0.00000e+00 -4.54857e-02 -4.54857e-02 -4.54857e-02 -4.54857e-02 -4.54857e-02 -4.54857e-02 0.00000e+00 1.78208e+07 1.78208e+07 1.78208e+07 1.78208e+07 1.78208e+07 1.78208e+07 0.00000e+00 1.23024e+00 1.23024e+00 1.23024e+00 1.23024e+00 1.23024e+00 1.23024e+00 0.00000e+00 -2.53867e-02 -2.53867e-02 -2.53867e-02 -2.53867e-02 -2.53867e-02 -2.53867e-02 0.00000e+00 8.20285e-03 8.20285e-03 8.20285e-03 8.20285e-03 8.20285e-03 8.20285e-03 0.00000e+00 -2.67639e+07 -2.67639e+07 -2.67639e+07 -2.67639e+07 -2.67639e+07 -2.67639e+07 0.00000e+00 -9.95240e+08 -9.95240e+08 -9.95240e+08 -9.95240e+08 -9.95240e+08 -9.95240e+08 0.00000e+00 8.09303e-01 8.09303e-01 8.09303e-01 8.09303e-01 8.09303e-01 8.09303e-01 0.00000e+00 -2.23950e-02 -2.23950e-02 -2.23950e-02 -2.23950e-02 -2.23950e-02 -2.23950e-02 0.00000e+00 8.12378e-01 8.12378e-01 8.12378e-01 8.12378e-01 8.12378e-01 8.12378e-01 0.00000e+00 2.46906e-01 2.46906e-01 2.46906e-01 2.46906e-01 2.46906e-01 2.46906e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.67211e-03 -8.67211e-03 -8.67211e-03 -8.67211e-03 -8.67211e-03 -8.67211e-03 0.00000e+00 3.28130e+00 3.28130e+00 3.28130e+00 3.28130e+00 3.28130e+00 3.28130e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.19345e-04
1.00000e+00 4.21676e+02 4.21676e+02 4.21676e+02 4.21676e+02 4.21676e+02 4.21676e+02 0.00000e+00 -3.03897e+00 -3.03897e+00 -3.03897e+00 -3.03897e+00 -3.03897e+00 -3.03897e+00 0.00000e+00 -2.49026e+08 -2.49026e+08 -2.49026e+08 -2.49026e+08 -2.49026e+08 -2.49026e+08 0.00000e+00 1.23233e+00 1.23233e+00 1.23233e+00 1.23233e+00 1.23233e+00 1.23233e+00 0.00000e+00 -4.55610e-02 -4.55610e-02 -4.55610e-02 -4.55610e-02 -4.55610e-02 -4.55610e-02 0.00000e+00 1.82331e+07 1.82331e+07 1.82331e+07 1.82331e+07 1.82331e+07 1.82331e+07 0.00000e+00 1.23154e+00 1.23154e+00 1.23154e+00 1.23154e+00 1.23154e+00 1.23154e+00 0.00000e+00 -2.54120e-02 -2.54120e-02 -2.54120e-02 -2.54120e-02 -2.54120e-02 -2.54120e-02 0.00000e+00 8.37246e-03 8.37246e-03 8.37246e-03 8.37246e-03 8.37246e-03 8.37246e-03 0.00000e+00 -2.61930e+07 -2.61930e+07 -2.61930e+07 -2.61930e+07 -2.61930e+07 -2.61930e+07 0.00000e+00 -9.86245e+08 -9.86245e+08 -9.86245e+08 -9.86245e+08 -9.86245e+08 -9.86245e+08 0.00000e+00 8.08468e-01 8.08468e-01 8.08468e-01 8.08468e-01 8.08468e-01 8.08468e-01 0.00000e+00 -2.23693e-02 -2.23693e-02 -2.23693e-02 -2.23693e-02 -2.23693e-02 -2.23693e-02 0.00000e+00 8.11533e-01 8.11533e-01 8.11533e-01 8.11533e-01 8.11533e-01 8.11533e-01 0.00000e+00 2.48118e-01 2.48118e-01 2.48118e-01 2.48118e-01 2.48118e-01 2.48118e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.71392e-03 -8.71392e-03 -8.71392e-03 -8.71392e-03 -8.71392e-03 -8.71392e-03 0.00000e+00 3.28710e+00 3.28710e+00 3.28710e+00 3.28710e+00 3.28710e+00 3.28710e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.33102e-04
1.00000e+00 4.22774e+02 4.22774e+02 4.22774e+02 4.22774e+02 4.22774e+02 4.22774e+02 0.00000e+00 -2.96744e+00 -2.96744e+00 -2.96744e+00 -2.96744e+00 -2.96744e+00 -2.96744e+00 0.00000e+00 -2.42419e+08 -2.42419e+08 -2.42419e+08 -2.42419e+08 -2.42419e+08 -2.42419e+08 0.00000e+00 1.23362e+00 1.23362e+00 1.23362e+00 1.23362e+00 1.23362e+00 1.23362e+00 0.00000e+00 -4.56327e-02 -4.56327e-02 -4.56327e-02 -4.56327e-02 -4.56327e-02 -4.56327e-02 0.00000e+00 1.86385e+07 1.86385e+07 1.86385e+07 1.86385e+07 1.86385e+07 1.86385e+07 0.00000e+00 1.23281e+00 1.23281e+00 1.23281e+00 1.23281e+00 1.23281e+00 1.23281e+00 0.00000e+00 -2.54357e-02 -2.54357e-02 -2.54357e-02 -2.54357e-02 -2.54357e-02 -2.54357e-02 0.00000e+00 8.53854e-03 8.53854e-03 8.53854e-03 8.53854e-03 8.53854e-03 8.53854e-03 0.00000e+00 -2.56412e+07 -2.56412e+07 -2.56412e+07 -2.56412e+07 -2.56412e+07 -2.56412e+07 0.00000e+00 -9.77699e+08 -9.77699e+08 -9.77699e+08 -9.77699e+08 -9.77699e+08 -9.77699e+08 0.00000e+00 8.07654e-01 8.07654e-01 8.07654e-01 8.07654e-01 8.07654e-01 8.07654e-01 0.00000e+00 -2.23428e-02 -2.23428e-02 -2.23428e-02 -2.23428e-02 -2.23428e-02 -2.23428e-02 0.00000e+00 8.10708e-01 8.10708e-01 8.10708e-01 8.10708e-01 8.10708e-01 8.10708e-01 0.00000e+00 2.49300e-01 2.49300e-01 2.49300e-01 2.49300e-01 2.49300e-01 2.49300e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.75470e-03 -8.75470e-03 -8.75470e-03 -8.75470e-03 -8.75470e-03 -8.75470e-03 0.00000e+00 3.29291e+00 3.29291e+00 3.29291e+00 3.29291e+00 3.29291e+00 3.29291e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.46845e-04
1.00000e+00 4.23820e+02 4.23820e+02 4.23820e+02 4.23820e+02 4.23820e+02 4.23820e+02 0.00000e+00 -2.89847e+00 -2.89847e+00 -2.89847e+00 -2.89847e+00 -2.89847e+00 -2.89847e+00 0.00000e+00 -2.36157e+08 -2.36157e+08 -2.36157e+08 -2.36157e+08 -2.36157e+08 -2.36157e+08 0.00000e+00 1.23488e+00 1.23488e+00 1.23488e+00 1.23488e+00 1.23488e+00 1.23488e+00 0.00000e+00 -4.57008e-02 -4.57008e-02 -4.57008e-02 -4.57008e-02 -4.57008e-02 -4.57008e-02 0.00000e+00 1.90376e+07 1.90376e+07 1.90376e+07 1.90376e+07 1.90376e+07 1.90376e+07 0.00000e+00 1.23405e+00 1.23405e+00 1.23405e+00 1.23405e+00 1.23405e+00 1.23405e+00 0.00000e+00 -2.54580e-02 -2.54580e-02 -2.54580e-02 -2.54580e-02 -2.54580e-02 -2.54580e-02 0.00000e+00 8.70118e-03 8.70118e-03 8.70118e-03 8.70118e-03 8.70118e-03 8.70118e-03 0.00000e+00 -2.51086e+07 -2.51086e+07 -2.51086e+07 -2.51086e+07 -2.51086e+07 -2.51086e+07 0.00000e+00 -9.69606e+08 -9.69606e+08 -9.69606e+08 -9.69606e+08 -9.69606e+08 -9.69606e+08 0.00000e+00 8.06859e-01 8.06859e-01 8.06859e-01 8.06859e-01 8.06859e-01 8.06859e-01 0.00000e+00 -2.23156e-02 -2.23156e-02 -2.23156e-02 -2.23156e-02 -2.23156e-02 -2.23156e-02 0.00000e+00 8.09904e-01 8.09904e-01 8.09904e-01 8.09904e-01 8.09904e-01 8.09904e-01 0.00000e+00 2.50455e-01 2.50455e-01 2.50455e-01 2.50455e-01 2.50455e-01 2.50455e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.79449e-03 -8.79449e-03 -8.79449e-03 -8.79449e-03 -8.79449e-03 -8.79449e-03 0.00000e+00 3.29873e+00 3.29873e+00 3.29873e+00 3.29873e+00 3.29873e+00 3.29873e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.60573e-04
1.00000e+00 4.24821e+02 4.24821e+02 4.24821e+02 4.24821e+02 4.24821e+02 4.24821e+02 0.00000e+00 -2.83152e+00 -2.83152e+00 -2.83152e+00 -2.83152e+00 -2.83152e+00 -2.83152e+00 0.00000e+00 -2.30217e+08 -2.30217e+08 -2.30217e+08 -2.30217e+08 -2.30217e+08 -2.30217e+08 0.00000e+00 1.23611e+00 1.23611e+00 1.23611e+00 1.23611e+00 1.23611e+00 1.23611e+00 0.00000e+00 -4.57656e-02 -4.57656e-02 -4.57656e-02 -4.57656e-02 -4.57656e-02 -4.57656e-02 0.00000e+00 1.94284e+07 1.94284e+07 1.94284e+07 1.94284e+07 1.94284e+07 1.94284e+07 0.00000e+00 1.23527e+00 1.23527e+00 1.23527e+00 1.23527e+00 1.23527e+00 1.23527e+00 0.00000e+00 -2.54789e-02 -2.54789e-02 -2.54789e-02 -2.54789e-02 -2.54789e-02 -2.54789e-02 0.00000e+00 8.86043e-03 8.86043e-03 8.86043e-03 8.86043e-03 8.86043e-03 8.86043e-03 0.00000e+00 -2.45954e+07 -2.45954e+07 -2.45954e+07 -2.45954e+07 -2.45954e+07 -2.45954e+07 0.00000e+00 -9.61936e+08 -9.61936e+08 -9.61936e+08 -9.61936e+08 -9.61936e+08 -9.61936e+08 0.00000e+00 8.06084e-01 8.06084e-01 8.06084e-01 8.06084e-01 8.06084e-01 8.06084e-01 0.00000e+00 -2.22877e-02 -2.22877e-02 -2.22877e-02 -2.22877e-02 -2.22877e-02 -2.22877e-02 0.00000e+00 8.09120e-01 8.09120e-01 8.09120e-01 8.09120e-01 8.09120e-01 8.09120e-01 0.00000e+00 2.51582e-01 2.51582e-01 2.51582e-01 2.51582e-01 2.51582e-01 2.51582e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.83332e-03 -8.83332e-03 -8.83332e-03 -8.83332e-03 -8.83332e-03 -8.83332e-03 0.00000e+00 3.30456e+00 3.30456e+00 3.30456e+00 3.30456e+00 3.30456e+00 3.30456e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.74288e-04
1.00000e+00 4.25780e+02 4.25780e+02 4.25780e+02 4.25780e+02 4.25780e+02 4.25780e+02 0.00000e+00 -2.76587e+00 -2.76587e+00 -2.76587e+00 -2.76587e+00 -2.76587e+00 -2.76587e+00 0.00000e+00 -2.24554e+08 -2.24554e+08 -2.24554e+08 -2.24554e+08 -2.24554e+08 -2.24554e+08 0.00000e+00 1.23731e+00 1.23731e+00 1.23731e+00 1.23731e+00 1.23731e+00 1.23731e+00 0.00000e+00 -4.58273e-02 -4.58273e-02 -4.58273e-02 -4.58273e-02 -4.58273e-02 -4.58273e-02 0.00000e+00 1.98056e+07 1.98056e+07 1.98056e+07 1.98056e+07 1.98056e+07 1.98056e+07 0.00000e+00 1.23646e+00 1.23646e+00 1.23646e+00 1.23646e+00 1.23646e+00 1.23646e+00 0.00000e+00 -2.54986e-02 -2.54986e-02 -2.54986e-02 -2.54986e-02 -2.54986e-02 -2.54986e-02 0.00000e+00 9.01634e-03 9.01634e-03 9.01634e-03 9.01634e-03 9.01634e-03 9.01634e-03 0.00000e+00 -2.41028e+07 -2.41028e+07 -2.41028e+07 -2.41028e+07 -2.41028e+07 -2.41028e+07 0.00000e+00 -9.54625e+08 -9.54625e+08 -9.54625e+08 -9.54625e+08 -9.54625e+08 -9.54625e+08 0.00000e+00 8.05327e-01 8.05327e-01 8.05327e-01 8.05327e-01 8.05327e-01 8.05327e-01 0.00000e+00 -2.22591e-02 -2.22591e-02 -2.22591e-02 -2.22591e-02 -2.22591e-02 -2.22591e-02 0.00000e+00 8.08354e-01 8.08354e-01 8.08354e-01 8.08354e-01 8.08354e-01 8.08354e-01 0.00000e+00 2.52683e-01 2.52683e-01 2.52683e-01 2.52683e-01 2.52683e-01 2.52683e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.87122e-03 -8.87122e-03 -8.87122e-03 -8.87122e-03 -8.87122e-03 -8.87122e-03 0.00000e+00 3.31039e+00 3.31039e+00 3.31039e+00 3.31039e+00 3.31039e+00 3.31039e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 8.87989e-04
1.00000e+00 4.26702e+02 4.26702e+02 4.26702e+02 4.26702e+02 4.26702e+02 4.26702e+02 0.00000e+00 -2.70062e+00 -2.70062e+00 -2.70062e+00 -2.70062e+00 -2.70062e+00 -2.70062e+00 0.00000e+00 -2.19097e+08 -2.19097e+08 -2.19097e+08 -2.19097e+08 -2.19097e+08 -2.19097e+08 0.00000e+00 1.23848e+00 1.23848e+00 1.23848e+00 1.23848e+00 1.23848e+00 1.23848e+00 0.00000e+00 -4.58862e-02 -4.58862e-02 -4.58862e-02 -4.58862e-02 -4.58862e-02 -4.58862e-02 0.00000e+00 2.01589e+07 2.01589e+07 2.01589e+07 2.01589e+07 2.01589e+07 2.01589e+07 0.00000e+00 1.23762e+00 1.23762e+00 1.23762e+00 1.23762e+00 1.23762e+00 1.23762e+00 0.00000e+00 -2.55170e-02 -2.55170e-02 -2.55170e-02 -2.55170e-02 -2.55170e-02 -2.55170e-02 0.00000e+00 9.16894e-03 9.16894e-03 9.16894e-03 9.16894e-03 9.16894e-03 9.16894e-03 0.00000e+00 -2.36334e+07 -2.36334e+07 -2.36334e+07 -2.36334e+07 -2.36334e+07 -2.36334e+07 0.00000e+00 -9.47568e+08 -9.47568e+08 -9.47568e+08 -9.47568e+08 -9.47568e+08 -9.47568e+08 0.00000e+00 8.04587e-01 8.04587e-01 8.04587e-01 8.04587e-01 8.04587e-01 8.04587e-01 0.00000e+00 -2.22302e-02 -2.22302e-02 -2.22302e-02 -2.22302e-02 -2.22302e-02 -2.22302e-02 0.00000e+00 8.07607e-01 8.07607e-01 8.07607e-01 8.07607e-01 8.07607e-01 8.07607e-01 0.00000e+00 2.53759e-01 2.53759e-01 2.53759e-01 2.53759e-01 2.53759e-01 2.53759e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.90818e-03 -8.90818e-03 -8.90818e-03 -8.90818e-03 -8.90818e-03 -8.90818e-03 0.00000e+00 3.31623e+00 3.31623e+00 3.31623e+00 3.31623e+00 3.31623e+00 3.31623e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 9.01676e-04
1.00000e+00 4.27588e+02 4.27588e+02 4.27588e+02 4.27588e+02 4.27588e+02 4.27588e+02 0.00000e+00 -2.63471e+00 -2.63471e+00 -2.63471e+00 -2.63471e+00 -2.63471e+00 -2.63471e+00 0.00000e+00 -2.13749e+08 -2.13749e+08 -2.13749e+08 -2.13749e+08 -2.13749e+08 -2.13749e+08 0.00000e+00 1.23963e+00 1.23963e+00 1.23963e+00 1.23963e+00 1.23963e+00 1.23963e+00 0.00000e+00 -4.59427e-02 -4.59427e-02 -4.59427e-02 -4.59427e-02 -4.59427e-02 -4.59427e-02 0.00000e+00 2.04732e+07 2.04732e+07 2.04732e+07 2.04732e+07 2.04732e+07 2.04732e+07 0.00000e+00 1.23875e+00 1.23875e+00 1.23875e+00 1.23875e+00 1.23875e+00 1.23875e+00 0.00000e+00 -2.55344e-02 -2.55344e-02 -2.55344e-02 -2.55344e-02 -2.55344e-02 -2.55344e-02 0.00000e+00 9.31826e-03 9.31826e-03 9.31826e-03 9.31826e-03 9.31826e-03 9.31826e-03 0.00000e+00 -2.31913e+07 -2.31913e+07 -2.31913e+07 -2.31913e+07 -2.31913e+07 -2.31913e+07 0.00000e+00 -9.40619e+08 -9.40619e+08 -9.40619e+08 -9.40619e+08 -9.40619e+08 -9.40619e+08 0.00000e+00 8.03866e-01 8.03866e-01 8.03866e-01 8.03866e-01 8.03866e-01 8.03866e-01 0.00000e+00 -2.22009e-02 -2.22009e-02 -2.22009e-02 -2.22009e-02 -2.22009e-02 -2.22009e-02 0.00000e+00 8.06877e-01 8.06877e-01 8.06877e-01 8.06877e-01 8.06877e-01 8.06877e-01 0.00000e+00 2.54810e-01 2.54810e-01 2.54810e-01 2.54810e-01 2.54810e-01 2.54810e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.94421e-03 -8.94421e-03 -8.94421e-03 -8.94421e-03 -8.94421e-03 -8.94421e-03 0.00000e+00 3.32208e+00 3.32208e+00 3.32208e+00 3.32208e+00 3.32208e+00 3.32208e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 9.15351e-04
1.00000e+00 4.28437e+02 4.28437e+02 4.28437e+02 4.28437e+02 4.28437e+02 4.28437e+02 0.00000e+00 -2.56701e+00 -2.56701e+00 -2.56701e+00 -2.56701e+00 -2.56701e+00 -2.56701e+00 0.00000e+00 -2.08387e+08 -2.08387e+08 -2.08387e+08 -2.08387e+08 -2.08387e+08 -2.08387e+08 0.00000e+00 1.24076e+00 1.24076e+00 1.24076e+00 1.24076e+00 1.24076e+00 1.24076e+00 0.00000e+00 -4.59973e-02 -4.59973e-02 -4.59973e-02 -4.59973e-02 -4.59973e-02 -4.59973e-02 0.00000e+00 2.07300e+07 2.07300e+07 2.07300e+07 2.07300e+07 2.07300e+07 2.07300e+07 0.00000e+00 1.23986e+00 1.23986e+00 1.23986e+00 1.23986e+00 1.23986e+00 1.23986e+00 0.00000e+00 -2.55508e-02 -2.55508e-02 -2.55508e-02 -2.55508e-02 -2.55508e-02 -2.55508e-02 0.00000e+00 9.46435e-03 9.46435e-03 9.46435e-03 9.46435e-03 9.46435e-03 9.46435e-03 0.00000e+00 -2.27807e+07 -2.27807e+07 -2.27807e+07 -2.27807e+07 -2.27807e+07 -2.27807e+07 0.00000e+00 -9.33590e+08 -9.33590e+08 -9.33590e+08 -9.33590e+08 -9.33590e+08 -9.33590e+08 0.00000e+00 8.03163e-01 8.03163e-01 8.03163e-01 8.03163e-01 8.03163e-01 8.03163e-01 0.00000e+00 -2.21715e-02 -2.21715e-02 -2.21715e-02 -2.21715e-02 -2.21715e-02 -2.21715e-02 0.00000e+00 8.06166e-01 8.06166e-01 8.06166e-01 8.06166e-01 8.06166e-01 8.06166e-01 0.00000e+00 2.55835e-01 2.55835e-01 2.55835e-01 2.55835e-01 2.55835e-01 2.55835e-01 0.00000e+00 4 4 4 4 4 4.00000e+00 0.00000e+00 -8.97928e-03 -8.97928e-03 -8.97928e-03 -8.97928e-03 -8.97928e-03 -8.97928e-03 0.00000e+00 3.32793e+00 3.32793e+00 3.32793e+00 3.32793e+00 3.32793e+00 3.32793e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1 9.29013e-04
